category,email,item_id,item_name,item_type,Sum of line_amount_cad,Sum of quantity,Sum of time_spent_min,Sum of total_bill_amount,Year,Quarter,Month,Day,transaction_id,Sum of unit_price_cad
Non-alcoholic,harper.martinez292@yahoo.com,D009,Energy Drink,drink,4.99,1,114,103,2025,Qtr 2,June,14,T002643,4.99
Non-alcoholic,harper.martinez292@yahoo.com,D009,Energy Drink,drink,19.96,4,168,88.86,2025,Qtr 3,August,1,T003339,9.98
Non-alcoholic,harper.nguyen486@yahoo.com,D001,Soft Drink,drink,10.47,3,242,352.34,2024,Qtr 4,October,29,T000013,6.98
Non-alcoholic,harper.nguyen486@yahoo.com,D001,Soft Drink,drink,3.49,1,63,86.93,2025,Qtr 1,March,1,T001394,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D001,Soft Drink,drink,6.98,2,72,108.9,2025,Qtr 1,March,20,T001608,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D001,Soft Drink,drink,3.49,1,43,72.43,2025,Qtr 2,June,28,T002864,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D001,Soft Drink,drink,3.49,1,42,273.86,2025,Qtr 3,August,3,T003384,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D002,Bottled Water,drink,8.97,3,126,173.86,2025,Qtr 1,March,1,T001394,5.98
Non-alcoholic,harper.nguyen486@yahoo.com,D002,Bottled Water,drink,2.99,1,72,108.9,2025,Qtr 1,March,20,T001608,2.99
Non-alcoholic,harper.nguyen486@yahoo.com,D002,Bottled Water,drink,2.99,1,43,72.43,2025,Qtr 2,June,28,T002864,2.99
Non-alcoholic,harper.nguyen486@yahoo.com,D002,Bottled Water,drink,2.99,1,42,273.86,2025,Qtr 3,August,3,T003384,2.99
Non-alcoholic,harper.nguyen486@yahoo.com,D003,Coffee,drink,3.29,1,121,176.17,2024,Qtr 4,October,29,T000013,3.29
Non-alcoholic,harper.nguyen486@yahoo.com,D003,Coffee,drink,6.58,2,95,43.56,2025,Qtr 2,June,1,T002462,3.29
Non-alcoholic,harper.nguyen486@yahoo.com,D008,Iced Tea,drink,3.49,1,121,176.17,2024,Qtr 4,October,29,T000013,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D008,Iced Tea,drink,6.98,2,72,63.92,2025,Qtr 1,January,21,T001034,6.98
Non-alcoholic,harper.nguyen486@yahoo.com,D008,Iced Tea,drink,3.49,1,42,273.86,2025,Qtr 3,August,3,T003384,3.49
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,14.97,3,363,528.51,2024,Qtr 4,October,29,T000013,14.97
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,4.99,1,89,40.99,2024,Qtr 4,November,27,T000331,4.99
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,4.99,1,63,86.93,2025,Qtr 1,March,1,T001394,4.99
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,9.98,2,144,217.8,2025,Qtr 1,March,20,T001608,9.98
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,4.99,1,43,72.43,2025,Qtr 2,June,28,T002864,4.99
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,4.99,1,50,39.96,2025,Qtr 3,July,27,T003277,4.99
Non-alcoholic,harper.nguyen486@yahoo.com,D009,Energy Drink,drink,4.99,1,42,273.86,2025,Qtr 3,August,3,T003384,4.99
Non-alcoholic,harper.nowak5@outlook.com,D001,Soft Drink,drink,3.49,1,86,52.46,2025,Qtr 3,July,21,T003176,3.49
Non-alcoholic,harper.nowak5@outlook.com,D002,Bottled Water,drink,5.98,2,151,75.46,2025,Qtr 3,September,9,T003930,2.99
Non-alcoholic,harper.nowak5@outlook.com,D003,Coffee,drink,3.29,1,66,59.27,2025,Qtr 1,January,18,T001005,3.29
Non-alcoholic,harper.nowak5@outlook.com,D003,Coffee,drink,3.29,1,126,48.26,2025,Qtr 2,May,16,T002283,3.29
Non-alcoholic,harper.nowak5@outlook.com,D008,Iced Tea,drink,6.98,2,48,16.97,2024,Qtr 4,December,22,T000720,3.49
Non-alcoholic,harper.nowak5@outlook.com,D009,Energy Drink,drink,4.99,1,150,29.98,2024,Qtr 4,November,16,T000220,4.99
Non-alcoholic,harper.singh329@outlook.com,D002,Bottled Water,drink,5.98,2,104,87.42,2025,Qtr 1,February,10,T001227,2.99
Non-alcoholic,harper.singh329@outlook.com,D002,Bottled Water,drink,5.98,2,151,156.69,2025,Qtr 3,July,7,T002986,2.99
Non-alcoholic,harper.singh329@outlook.com,D003,Coffee,drink,3.29,1,79,42.78,2025,Qtr 1,January,30,T001109,3.29
Non-alcoholic,harper.singh329@outlook.com,D003,Coffee,drink,3.29,1,183,78.25,2025,Qtr 2,June,26,T002821,3.29
Non-alcoholic,harper.singh329@outlook.com,D003,Coffee,drink,3.29,1,151,156.69,2025,Qtr 3,July,7,T002986,3.29
Non-alcoholic,harper.singh329@outlook.com,D003,Coffee,drink,6.58,2,112,95.03,2025,Qtr 3,August,4,T003399,3.29
Non-alcoholic,harper.singh329@outlook.com,D003,Coffee,drink,3.29,1,118,141.18,2025,Qtr 3,September,14,T003986,3.29
Non-alcoholic,harper.singh329@outlook.com,D008,Iced Tea,drink,3.49,1,104,87.42,2025,Qtr 1,February,10,T001227,3.49
Non-alcoholic,harper.singh329@outlook.com,D008,Iced Tea,drink,3.49,1,151,156.69,2025,Qtr 3,July,7,T002986,3.49
Non-alcoholic,harper.singh329@outlook.com,D008,Iced Tea,drink,10.47,3,236,282.36,2025,Qtr 3,September,14,T003986,6.98
Non-alcoholic,harper.singh329@outlook.com,D009,Energy Drink,drink,9.98,2,117,58.96,2024,Qtr 4,December,7,T000502,4.99
Non-alcoholic,harper.singh329@outlook.com,D009,Energy Drink,drink,4.99,1,118,141.18,2025,Qtr 3,September,14,T003986,4.99
Non-alcoholic,harper.tremblay30@gmail.com,D001,Soft Drink,drink,3.49,1,71,49.47,2025,Qtr 1,March,13,T001521,3.49
Non-alcoholic,harper.tremblay30@gmail.com,D001,Soft Drink,drink,3.49,1,64,155.95,2025,Qtr 3,July,22,T003196,3.49
Non-alcoholic,harper.tremblay30@gmail.com,D001,Soft Drink,drink,6.98,2,236,153.88,2025,Qtr 4,October,25,T004450,6.98
Non-alcoholic,harper.tremblay30@gmail.com,D003,Coffee,drink,6.58,2,64,155.95,2025,Qtr 3,July,22,T003196,3.29
Non-alcoholic,harper.tremblay30@gmail.com,D008,Iced Tea,drink,3.49,1,54,35.46,2025,Qtr 1,January,26,T001086,3.49
Non-alcoholic,harper.tremblay30@gmail.com,D008,Iced Tea,drink,10.47,3,128,311.9,2025,Qtr 3,July,22,T003196,6.98
Non-alcoholic,harper.tremblay30@gmail.com,D008,Iced Tea,drink,3.49,1,118,76.94,2025,Qtr 4,October,25,T004450,3.49
Non-alcoholic,harper.tremblay30@gmail.com,D009,Energy Drink,drink,4.99,1,54,35.46,2025,Qtr 1,January,26,T001086,4.99
Non-alcoholic,harper.tremblay30@gmail.com,D009,Energy Drink,drink,4.99,1,132,93.94,2025,Qtr 2,May,16,T002274,4.99
Non-alcoholic,henry.brown105@yahoo.com,D001,Soft Drink,drink,10.47,3,196,298.36,2025,Qtr 1,February,28,T001376,6.98
Non-alcoholic,henry.brown105@yahoo.com,D001,Soft Drink,drink,6.98,2,256,13.96,2025,Qtr 2,May,17,T002290,6.98
Non-alcoholic,henry.brown105@yahoo.com,D001,Soft Drink,drink,3.49,1,86,274.65,2025,Qtr 2,June,14,T002653,3.49
Non-alcoholic,henry.brown105@yahoo.com,D001,Soft Drink,drink,3.49,1,97,57.74,2025,Qtr 4,October,11,T004304,3.49
Non-alcoholic,henry.brown105@yahoo.com,D002,Bottled Water,drink,5.98,2,196,298.36,2025,Qtr 1,February,28,T001376,5.98
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,6.58,2,85,80.51,2024,Qtr 4,December,16,T000645,3.29
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,3.29,1,98,149.18,2025,Qtr 1,February,28,T001376,3.29
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,3.29,1,86,274.65,2025,Qtr 2,June,14,T002653,3.29
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,3.29,1,78,27.28,2025,Qtr 3,September,3,T003857,3.29
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,9.870000000000001,3,188,395.52,2025,Qtr 3,September,14,T003987,6.58
Non-alcoholic,henry.brown105@yahoo.com,D003,Coffee,drink,3.29,1,97,57.74,2025,Qtr 4,October,11,T004304,3.29
Non-alcoholic,henry.brown105@yahoo.com,D008,Iced Tea,drink,3.49,1,126,23.47,2024,Qtr 4,November,30,T000372,3.49
Non-alcoholic,henry.brown105@yahoo.com,D008,Iced Tea,drink,10.47,3,85,80.51,2024,Qtr 4,December,16,T000645,3.49
Non-alcoholic,henry.brown105@yahoo.com,D008,Iced Tea,drink,10.47,3,303,31.41,2025,Qtr 2,April,12,T001873,10.47
Non-alcoholic,henry.brown105@yahoo.com,D008,Iced Tea,drink,6.98,2,172,549.3,2025,Qtr 2,June,14,T002653,6.98
Non-alcoholic,henry.brown105@yahoo.com,D008,Iced Tea,drink,6.98,2,194,115.48,2025,Qtr 4,October,11,T004304,6.98
Non-alcoholic,henry.brown105@yahoo.com,D009,Energy Drink,drink,4.99,1,126,23.47,2024,Qtr 4,November,30,T000372,4.99
Non-alcoholic,henry.brown105@yahoo.com,D009,Energy Drink,drink,4.99,1,98,149.18,2025,Qtr 1,February,28,T001376,4.99
Non-alcoholic,henry.brown105@yahoo.com,D009,Energy Drink,drink,9.98,2,94,197.76,2025,Qtr 3,September,14,T003987,4.99
Non-alcoholic,henry.chow299@outlook.com,D001,Soft Drink,drink,3.49,1,104,80.95,2025,Qtr 4,October,26,T004464,3.49
Non-alcoholic,henry.chow299@outlook.com,D002,Bottled Water,drink,5.98,2,49,5.98,2025,Qtr 1,January,16,T000986,2.99
Non-alcoholic,henry.chow299@outlook.com,D002,Bottled Water,drink,2.99,1,100,105.52,2025,Qtr 2,April,28,T002062,2.99
Non-alcoholic,henry.chow299@outlook.com,D002,Bottled Water,drink,2.99,1,105,76.44,2025,Qtr 2,June,29,T002880,2.99
Non-alcoholic,henry.chow299@outlook.com,D002,Bottled Water,drink,2.99,1,76,27.97,2025,Qtr 3,July,31,T003332,2.99
Non-alcoholic,henry.chow299@outlook.com,D002,Bottled Water,drink,2.99,1,73,41.97,2025,Qtr 3,August,23,T003655,2.99
Non-alcoholic,henry.chow299@outlook.com,D003,Coffee,drink,6.58,2,200,211.04,2025,Qtr 2,April,28,T002062,6.58
Non-alcoholic,henry.chow299@outlook.com,D008,Iced Tea,drink,3.49,1,64,68.48,2025,Qtr 1,March,10,T001494,3.49
Non-alcoholic,henry.chow299@outlook.com,D008,Iced Tea,drink,3.49,1,105,76.44,2025,Qtr 2,June,29,T002880,3.49
Non-alcoholic,henry.chow299@outlook.com,D009,Energy Drink,drink,4.99,1,64,68.48,2025,Qtr 1,March,10,T001494,4.99
Non-alcoholic,henry.chow299@outlook.com,D009,Energy Drink,drink,4.99,1,105,76.44,2025,Qtr 2,June,29,T002880,4.99
Non-alcoholic,henry.chow299@outlook.com,D009,Energy Drink,drink,14.97,3,405,287.79,2025,Qtr 3,August,14,T003529,14.97
Non-alcoholic,henry.chow299@outlook.com,D009,Energy Drink,drink,9.98,2,122,100.45,2025,Qtr 3,September,27,T004130,4.99
Non-alcoholic,henry.chow299@outlook.com,D009,Energy Drink,drink,9.98,2,104,80.95,2025,Qtr 4,October,26,T004464,4.99
Non-alcoholic,henry.kowalski314@yahoo.com,D001,Soft Drink,drink,3.49,1,83,63.93,2024,Qtr 4,November,12,T000183,3.49
Non-alcoholic,henry.kowalski314@yahoo.com,D001,Soft Drink,drink,3.49,1,152,66.46,2025,Qtr 2,May,9,T002200,3.49
Non-alcoholic,henry.kowalski314@yahoo.com,D001,Soft Drink,drink,10.47,3,74,443.32,2025,Qtr 3,August,10,T003467,6.98
Non-alcoholic,henry.kowalski314@yahoo.com,D002,Bottled Water,drink,5.98,2,74,443.32,2025,Qtr 3,August,10,T003467,5.98
Non-alcoholic,henry.kowalski314@yahoo.com,D003,Coffee,drink,3.29,1,37,221.66,2025,Qtr 3,August,10,T003467,3.29
Non-alcoholic,henry.kowalski314@yahoo.com,D003,Coffee,drink,6.58,2,124,149.1,2025,Qtr 4,October,15,T004352,6.58
Non-alcoholic,henry.kowalski314@yahoo.com,D008,Iced Tea,drink,3.49,1,83,115.47,2025,Qtr 1,January,30,T001108,3.49
Non-alcoholic,henry.kowalski314@yahoo.com,D009,Energy Drink,drink,4.99,1,83,63.93,2024,Qtr 4,November,12,T000183,4.99
Non-alcoholic,henry.kowalski314@yahoo.com,D009,Energy Drink,drink,4.99,1,87,108.92,2025,Qtr 2,June,15,T002662,4.99
Non-alcoholic,henry.lam334@gmail.com,D001,Soft Drink,drink,3.49,1,87,93.73,2025,Qtr 1,February,1,T001128,3.49
Non-alcoholic,henry.lam334@gmail.com,D002,Bottled Water,drink,5.98,2,136,40.96,2025,Qtr 4,October,25,T004446,2.99
Non-alcoholic,henry.lam334@gmail.com,D003,Coffee,drink,3.29,1,110,185.15,2024,Qtr 4,November,5,T000091,3.29
Non-alcoholic,henry.lam334@gmail.com,D003,Coffee,drink,3.29,1,87,93.73,2025,Qtr 1,February,1,T001128,3.29
Non-alcoholic,henry.lam334@gmail.com,D003,Coffee,drink,6.58,2,192,120.02,2025,Qtr 3,August,7,T003431,3.29
Non-alcoholic,henry.lam334@gmail.com,D008,Iced Tea,drink,10.47,3,220,370.3,2024,Qtr 4,November,5,T000091,6.98
Non-alcoholic,henry.lam334@gmail.com,D008,Iced Tea,drink,3.49,1,96,3.49,2025,Qtr 2,April,29,T002081,3.49
Non-alcoholic,henry.lam334@gmail.com,D008,Iced Tea,drink,3.49,1,192,120.02,2025,Qtr 3,August,7,T003431,3.49
Non-alcoholic,henry.lin68@hotmail.com,D001,Soft Drink,drink,6.98,2,57,44.95,2024,Qtr 4,December,22,T000719,3.49
Non-alcoholic,henry.lin68@hotmail.com,D001,Soft Drink,drink,6.98,2,85,110.91,2025,Qtr 3,July,21,T003178,3.49
Non-alcoholic,henry.lin68@hotmail.com,D002,Bottled Water,drink,2.99,1,111,99.42,2024,Qtr 4,November,9,T000144,2.99
Non-alcoholic,henry.lin68@hotmail.com,D002,Bottled Water,drink,2.99,1,151,130.79,2025,Qtr 3,July,13,T003066,2.99
Non-alcoholic,henry.lin68@hotmail.com,D003,Coffee,drink,3.29,1,126,106.23,2025,Qtr 1,February,24,T001345,3.29
Non-alcoholic,henry.lin68@hotmail.com,D003,Coffee,drink,3.29,1,118,64.74,2025,Qtr 2,June,8,T002549,3.29
Non-alcoholic,henry.lin68@hotmail.com,D003,Coffee,drink,9.870000000000001,3,302,261.58,2025,Qtr 3,July,13,T003066,6.58
Non-alcoholic,henry.martin143@yahoo.com,D001,Soft Drink,drink,3.49,1,97,18.98,2024,Qtr 4,November,23,T000298,3.49
Non-alcoholic,henry.martin143@yahoo.com,D001,Soft Drink,drink,3.49,1,96,82.74,2025,Qtr 3,September,14,T003977,3.49
Non-alcoholic,henry.martin143@yahoo.com,D001,Soft Drink,drink,3.49,1,99,237.49,2025,Qtr 4,October,27,T004483,3.49
Non-alcoholic,henry.martin143@yahoo.com,D002,Bottled Water,drink,2.99,1,118,192.43,2025,Qtr 3,July,26,T003254,2.99
Non-alcoholic,henry.martin143@yahoo.com,D002,Bottled Water,drink,5.98,2,99,237.49,2025,Qtr 4,October,27,T004483,2.99
Non-alcoholic,henry.martin143@yahoo.com,D003,Coffee,drink,6.58,2,92,94.52,2024,Qtr 4,December,27,T000792,3.29
Non-alcoholic,henry.martin143@yahoo.com,D003,Coffee,drink,6.58,2,136,55.55,2025,Qtr 1,January,1,T000871,3.29
Non-alcoholic,henry.martin143@yahoo.com,D003,Coffee,drink,3.29,1,96,82.74,2025,Qtr 3,September,14,T003977,3.29
Non-alcoholic,henry.martin143@yahoo.com,D003,Coffee,drink,6.58,2,198,474.98,2025,Qtr 4,October,27,T004483,6.58
Non-alcoholic,henry.martin143@yahoo.com,D008,Iced Tea,drink,3.49,1,136,55.55,2025,Qtr 1,January,1,T000871,3.49
Non-alcoholic,henry.martin143@yahoo.com,D009,Energy Drink,drink,14.97,3,110,24.97,2025,Qtr 1,March,13,T001522,4.99
Non-alcoholic,henry.martin143@yahoo.com,D009,Energy Drink,drink,4.99,1,118,192.43,2025,Qtr 3,July,26,T003254,4.99
Non-alcoholic,henry.park477@hotmail.com,D001,Soft Drink,drink,6.98,2,78,111.4,2025,Qtr 2,April,26,T002030,3.49
Non-alcoholic,henry.park477@hotmail.com,D002,Bottled Water,drink,2.99,1,97,87.94,2024,Qtr 4,November,30,T000383,2.99
Non-alcoholic,henry.park477@hotmail.com,D002,Bottled Water,drink,5.98,2,78,111.4,2025,Qtr 2,April,26,T002030,2.99
Non-alcoholic,henry.park477@hotmail.com,D003,Coffee,drink,3.29,1,86,81.72,2025,Qtr 1,February,1,T001131,3.29
Non-alcoholic,henry.park477@hotmail.com,D008,Iced Tea,drink,3.49,1,87,144.91,2025,Qtr 1,March,26,T001672,3.49
Non-alcoholic,henry.park477@hotmail.com,D009,Energy Drink,drink,4.99,1,86,81.72,2025,Qtr 1,February,1,T001131,4.99
Non-alcoholic,henry.park477@hotmail.com,D009,Energy Drink,drink,9.98,2,78,111.4,2025,Qtr 2,April,26,T002030,4.99
Non-alcoholic,henry.park477@hotmail.com,D009,Energy Drink,drink,4.99,1,57,54.46,2025,Qtr 2,June,28,T002858,4.99
Non-alcoholic,henry.park477@hotmail.com,D009,Energy Drink,drink,9.98,2,140,437.76,2025,Qtr 4,October,25,T004451,9.98
Non-alcoholic,henry.roy106@hotmail.com,D001,Soft Drink,drink,3.49,1,113,115.22,2024,Qtr 4,November,5,T000086,3.49
Non-alcoholic,henry.roy106@hotmail.com,D001,Soft Drink,drink,6.98,2,89,178.4,2024,Qtr 4,November,15,T000208,3.49
Non-alcoholic,henry.roy106@hotmail.com,D001,Soft Drink,drink,3.49,1,41,39.47,2025,Qtr 3,August,6,T003422,3.49
Non-alcoholic,henry.roy106@hotmail.com,D002,Bottled Water,drink,5.98,2,226,230.44,2024,Qtr 4,November,5,T000086,5.98
Non-alcoholic,henry.roy106@hotmail.com,D003,Coffee,drink,3.29,1,113,115.22,2024,Qtr 4,November,5,T000086,3.29
Non-alcoholic,henry.roy106@hotmail.com,D003,Coffee,drink,3.29,1,97,71.26,2024,Qtr 4,November,22,T000286,3.29
Non-alcoholic,henry.roy106@hotmail.com,D008,Iced Tea,drink,3.49,1,75,43.47,2025,Qtr 1,March,3,T001420,3.49
Non-alcoholic,henry.roy106@hotmail.com,D009,Energy Drink,drink,4.99,1,89,178.4,2024,Qtr 4,November,15,T000208,4.99
Non-alcoholic,henry.roy106@hotmail.com,D009,Energy Drink,drink,9.98,2,98,22.47,2024,Qtr 4,December,12,T000572,4.99
Non-alcoholic,henry.singh421@gmail.com,D001,Soft Drink,drink,6.98,2,296,208.42,2025,Qtr 3,July,19,T003151,6.98
Non-alcoholic,henry.singh421@gmail.com,D002,Bottled Water,drink,5.98,2,116,20.97,2025,Qtr 2,April,28,T002058,2.99
Non-alcoholic,henry.singh421@gmail.com,D002,Bottled Water,drink,2.99,1,104,51.44,2025,Qtr 2,May,7,T002176,2.99
Non-alcoholic,henry.singh421@gmail.com,D002,Bottled Water,drink,2.99,1,148,104.21,2025,Qtr 3,July,19,T003151,2.99
Non-alcoholic,henry.singh421@gmail.com,D002,Bottled Water,drink,8.97,3,121,72.43,2025,Qtr 3,September,24,T004099,2.99
Non-alcoholic,henry.singh421@gmail.com,D003,Coffee,drink,3.29,1,151,64.76,2025,Qtr 2,June,23,T002783,3.29
Non-alcoholic,henry.singh421@gmail.com,D003,Coffee,drink,3.29,1,148,104.21,2025,Qtr 3,July,19,T003151,3.29
Non-alcoholic,henry.singh421@gmail.com,D008,Iced Tea,drink,3.49,1,132,123.43,2025,Qtr 3,July,6,T002971,3.49
Non-alcoholic,henry.singh421@gmail.com,D008,Iced Tea,drink,3.49,1,114,3.49,2025,Qtr 3,July,8,T002993,3.49
Non-alcoholic,henry.singh421@gmail.com,D008,Iced Tea,drink,3.49,1,148,104.21,2025,Qtr 3,July,19,T003151,3.49
Non-alcoholic,henry.singh421@gmail.com,D008,Iced Tea,drink,3.49,1,100,34.98,2025,Qtr 3,July,31,T003327,3.49
Non-alcoholic,henry.singh421@gmail.com,D009,Energy Drink,drink,4.99,1,116,20.97,2025,Qtr 2,April,28,T002058,4.99
Non-alcoholic,henry.singh421@gmail.com,D009,Energy Drink,drink,4.99,1,144,96.43,2025,Qtr 2,June,20,T002740,4.99
Non-alcoholic,henry.singh421@gmail.com,D009,Energy Drink,drink,4.99,1,132,123.43,2025,Qtr 3,July,6,T002971,4.99
Non-alcoholic,henry.singh421@gmail.com,D009,Energy Drink,drink,9.98,2,296,208.42,2025,Qtr 3,July,19,T003151,9.98
Non-alcoholic,henry.singh421@gmail.com,D009,Energy Drink,drink,4.99,1,135,107.45,2025,Qtr 3,September,3,T003848,4.99
Non-alcoholic,henry.smith288@gmail.com,D001,Soft Drink,drink,3.49,1,114,135.17,2024,Qtr 4,November,12,T000184,3.49
Non-alcoholic,henry.smith288@gmail.com,D001,Soft Drink,drink,3.49,1,113,170.74,2025,Qtr 4,October,26,T004472,3.49
Non-alcoholic,henry.smith288@gmail.com,D002,Bottled Water,drink,5.98,2,114,135.17,2024,Qtr 4,November,12,T000184,2.99
Non-alcoholic,henry.smith288@gmail.com,D002,Bottled Water,drink,8.97,3,118,202.48,2024,Qtr 4,December,30,T000844,2.99
Non-alcoholic,henry.smith288@gmail.com,D003,Coffee,drink,3.29,1,114,135.17,2024,Qtr 4,November,12,T000184,3.29
Non-alcoholic,henry.smith288@gmail.com,D003,Coffee,drink,6.58,2,118,202.48,2024,Qtr 4,December,30,T000844,3.29
Non-alcoholic,henry.smith288@gmail.com,D003,Coffee,drink,3.29,1,113,170.74,2025,Qtr 4,October,26,T004472,3.29
Non-alcoholic,henry.smith288@gmail.com,D008,Iced Tea,drink,3.49,1,114,135.17,2024,Qtr 4,November,12,T000184,3.49
Non-alcoholic,henry.smith288@gmail.com,D009,Energy Drink,drink,4.99,1,114,135.17,2024,Qtr 4,November,12,T000184,4.99
Non-alcoholic,henry.white239@outlook.com,D001,Soft Drink,drink,3.49,1,110,81.94,2025,Qtr 3,July,25,T003237,3.49
Non-alcoholic,henry.white239@outlook.com,D002,Bottled Water,drink,2.99,1,110,81.94,2025,Qtr 3,July,25,T003237,2.99
Non-alcoholic,henry.white239@outlook.com,D003,Coffee,drink,6.58,2,206,43.12,2025,Qtr 3,August,11,T003492,6.58
Non-alcoholic,henry.white239@outlook.com,D008,Iced Tea,drink,6.98,2,30,111.42,2025,Qtr 2,June,21,T002743,3.49
Non-alcoholic,henry.white239@outlook.com,D009,Energy Drink,drink,4.99,1,30,111.42,2025,Qtr 2,June,21,T002743,4.99
Non-alcoholic,henry.white239@outlook.com,D009,Energy Drink,drink,14.97,3,127,122.43,2025,Qtr 3,July,28,T003297,4.99
Non-alcoholic,henry.white239@outlook.com,D009,Energy Drink,drink,4.99,1,103,21.56,2025,Qtr 3,August,11,T003492,4.99
Non-alcoholic,henry.zhang139@gmail.com,D001,Soft Drink,drink,3.49,1,111,35.97,2024,Qtr 4,December,2,T000418,3.49
Non-alcoholic,henry.zhang139@gmail.com,D001,Soft Drink,drink,3.49,1,30,51.47,2025,Qtr 2,May,4,T002134,3.49
Non-alcoholic,henry.zhang139@gmail.com,D002,Bottled Water,drink,5.98,2,222,227.36,2025,Qtr 2,April,27,T002040,5.98
Non-alcoholic,henry.zhang139@gmail.com,D002,Bottled Water,drink,8.97,3,278,254.8,2025,Qtr 2,June,17,T002696,5.98
Non-alcoholic,henry.zhang139@gmail.com,D002,Bottled Water,drink,2.99,1,91,59.74,2025,Qtr 3,July,31,T003328,2.99
Non-alcoholic,henry.zhang139@gmail.com,D003,Coffee,drink,3.29,1,111,113.68,2025,Qtr 2,April,27,T002040,3.29
Non-alcoholic,henry.zhang139@gmail.com,D003,Coffee,drink,3.29,1,104,33.27,2025,Qtr 2,June,25,T002811,3.29
Non-alcoholic,henry.zhang139@gmail.com,D003,Coffee,drink,3.29,1,91,59.74,2025,Qtr 3,July,31,T003328,3.29
Non-alcoholic,henry.zhang139@gmail.com,D003,Coffee,drink,9.870000000000001,3,202,251.58,2025,Qtr 4,October,25,T004454,6.58
Non-alcoholic,henry.zhang139@gmail.com,D008,Iced Tea,drink,6.98,2,111,113.68,2025,Qtr 2,April,27,T002040,3.49
Non-alcoholic,henry.zhang139@gmail.com,D008,Iced Tea,drink,3.49,1,135,117.47,2025,Qtr 2,May,31,T002451,3.49
Non-alcoholic,henry.zhang139@gmail.com,D009,Energy Drink,drink,9.98,2,278,254.8,2025,Qtr 2,June,17,T002696,9.98
Non-alcoholic,henry.zhang139@gmail.com,D009,Energy Drink,drink,9.98,2,202,251.58,2025,Qtr 4,October,25,T004454,9.98
Non-alcoholic,isabella.gonzalez414@gmail.com,D001,Soft Drink,drink,3.49,1,102,145.37,2024,Qtr 4,December,15,T000631,3.49
Non-alcoholic,isabella.gonzalez414@gmail.com,D002,Bottled Water,drink,2.99,1,59,69.95,2024,Qtr 4,December,6,T000482,2.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D002,Bottled Water,drink,8.97,3,306,436.11,2024,Qtr 4,December,15,T000631,8.97
Non-alcoholic,isabella.gonzalez414@gmail.com,D002,Bottled Water,drink,5.98,2,132,90.94,2025,Qtr 2,April,1,T001750,2.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D002,Bottled Water,drink,2.99,1,139,142.39,2025,Qtr 2,June,21,T002748,2.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D002,Bottled Water,drink,2.99,1,106,135.44,2025,Qtr 3,September,6,T003888,2.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D003,Coffee,drink,9.87,3,122,123.32,2025,Qtr 2,June,10,T002591,3.29
Non-alcoholic,isabella.gonzalez414@gmail.com,D008,Iced Tea,drink,3.49,1,102,145.37,2024,Qtr 4,December,15,T000631,3.49
Non-alcoholic,isabella.gonzalez414@gmail.com,D008,Iced Tea,drink,6.98,2,94,54.97,2025,Qtr 1,March,19,T001593,3.49
Non-alcoholic,isabella.gonzalez414@gmail.com,D008,Iced Tea,drink,3.49,1,139,142.39,2025,Qtr 2,June,21,T002748,3.49
Non-alcoholic,isabella.gonzalez414@gmail.com,D008,Iced Tea,drink,10.47,3,92,151.88,2025,Qtr 3,July,23,T003212,6.98
Non-alcoholic,isabella.gonzalez414@gmail.com,D009,Energy Drink,drink,4.99,1,122,123.32,2025,Qtr 2,June,10,T002591,4.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D009,Energy Drink,drink,4.99,1,139,142.39,2025,Qtr 2,June,21,T002748,4.99
Non-alcoholic,isabella.gonzalez414@gmail.com,D009,Energy Drink,drink,4.99,1,44,67.45,2025,Qtr 3,August,16,T003563,4.99
Non-alcoholic,isabella.park487@yahoo.com,D001,Soft Drink,drink,3.49,1,46,54.96,2025,Qtr 3,August,2,T003360,3.49
Non-alcoholic,isabella.park487@yahoo.com,D002,Bottled Water,drink,5.98,2,103,69.96,2025,Qtr 4,October,14,T004347,2.99
Non-alcoholic,isabella.park487@yahoo.com,D008,Iced Tea,drink,6.98,2,110,295.82,2025,Qtr 3,September,7,T003919,6.98
