transaction_id,total_bill_amount,email,transaction_date,quantity,time_spent_min,name,phone,loyalty_enrolled,loyalty_id,tier,points_earned,gender,age,birthday,occupation
T000992,24.98,jack.khan123@outlook.com,17-Jan-25,2,94,Jack Khan,1-647-315-1593,Y,L000124,Frequent,5275,Male,36,18-Nov-89,Consultant
T000993,84.48,madison.lopez375@gmail.com,17-Jan-25,6,43,Madison Lopez,1-365-321-545,Y,L000376,Frequent,5650,Male,27,8-Nov-98,Accountant
T001004,28.45,william.smith280@hotmail.com,18-Jan-25,5,122,William Smith,1-416-238-8906,Y,L000281,Frequent,6685,Male,18,1-Dec-07,Accountant
T001018,46.43,madison.lin112@outlook.com,19-Jan-25,7,119,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001023,161.16,james.tremblay17@outlook.com,19-Jan-25,14,106,James Tremblay,1-416-524-5785,Y,L000018,Frequent,7062,Male,33,22-Mar-92,Software Engineer
T001030,36.98,david.anderson336@gmail.com,20-Jan-25,3,97,David Anderson,1-905-393-427,Y,L000337,Frequent,7843,Male,41,21-Jul-84,Nurse
T001031,72.96,james.chow457@yahoo.com,20-Jan-25,4,114,James Chow,1-905-223-631,Y,L000458,Frequent,6660,Male,32,1-Sep-93,Electrician
T001046,25.47,david.anderson336@gmail.com,22-Jan-25,3,136,David Anderson,1-905-393-427,Y,L000337,Frequent,7843,Male,41,21-Jul-84,Nurse
T001053,56.94,scarlett.singh94@yahoo.com,23-Jan-25,7,54,Scarlett Singh,1-365-60-7031,Y,L000095,Frequent,6131,Male,27,18-Jan-98,Sales Associate
T001057,119.42,scarlett.singh94@yahoo.com,24-Jan-25,11,52,Scarlett Singh,1-365-60-7031,Y,L000095,Frequent,6131,Male,27,18-Jan-98,Sales Associate
T001058,39.47,logan.wilson129@icloud.com,24-Jan-25,3,62,Logan Wilson,1-365-124-4513,Y,L000130,Frequent,4401,Male,33,4-Sep-92,Sales Associate
T001060,56.48,henry.white239@outlook.com,24-Jan-25,3,85,Henry White,1-437-375-3074,Y,L000240,Frequent,5677,Male,39,10-Mar-86,Nurse
T001061,29.98,carter.gonzalez338@gmail.com,24-Jan-25,2,124,Carter Gonzalez,1-437-750-728,Y,L000339,Frequent,6764,Male,43,12-Jun-82,Teacher
T001084,26.98,oliver.zhang198@hotmail.com,26-Jan-25,2,62,Oliver Zhang,1-647-779-6493,Y,L000199,Frequent,4297,Male,20,28-Nov-05,Nurse
T001095,152.36,madison.kim475@outlook.com,28-Jan-25,16,50,Madison Kim,1-416-346-7413,Y,L000476,Frequent,7009,Male,27,21-Apr-98,Barista
T001108,115.47,henry.kowalski314@yahoo.com,30-Jan-25,6,83,Henry Kowalski,1-647-981-4949,Y,L000315,Frequent,7229,Male,27,23-Apr-98,Software Engineer
T001116,33.84,james.tremblay17@outlook.com,31-Jan-25,7,106,James Tremblay,1-416-524-5785,Y,L000018,Frequent,7062,Male,33,22-Mar-92,Software Engineer
T001128,93.73,henry.lam334@gmail.com,1-Feb-25,8,87,Henry Lam,1-365-590-8583,Y,L000335,Frequent,5452,Male,23,23-Dec-02,Product Manager
T001137,122.23,ella.lin358@yahoo.com,2-Feb-25,10,39,Ella Lin,1-365-693-245,Y,L000359,Frequent,7869,Male,43,28-Jul-82,Marketing Specialist
T001138,139.75,elijah.zhang168@hotmail.com,2-Feb-25,8,115,Elijah Zhang,1-289-499-8971,Y,L000169,Frequent,4101,Male,40,13-Aug-85,Nurse
T001142,144.41,noah.wilson1@yahoo.com,2-Feb-25,12,145,Noah Wilson,1-647-501-6525,Y,L000002,Frequent,6415,Male,28,18-Mar-97,Electrician
T001143,87.93,abigail.thompson263@hotmail.com,2-Feb-25,9,153,Abigail Thompson,1-647-660-5613,Y,L000264,Frequent,6646,Male,32,12-Apr-93,Project Manager
T001148,94.92,scarlett.kim244@icloud.com,2-Feb-25,10,108,Scarlett Kim,1-416-386-8726,Y,L000245,Frequent,4715,Male,28,30-Jul-97,Customer Service Rep
T001159,128.91,noah.wilson1@yahoo.com,4-Feb-25,12,110,Noah Wilson,1-647-501-6525,Y,L000002,Frequent,6415,Male,28,18-Mar-97,Electrician
T001165,13.96,owen.anderson246@hotmail.com,4-Feb-25,4,96,Owen Anderson,1-365-599-1121,Y,L000247,Frequent,5100,Male,23,23-Mar-02,Student
T001194,158.02,james.wang283@icloud.com,8-Feb-25,11,100,James Wang,1-416-492-2387,Y,L000284,Frequent,7544,Male,53,31-May-72,Project Manager
T001198,53.77,carter.gonzalez338@gmail.com,8-Feb-25,5,83,Carter Gonzalez,1-437-750-728,Y,L000339,Frequent,6764,Male,43,12-Jun-82,Teacher
T001199,23.49,carter.kim97@icloud.com,8-Feb-25,2,85,Carter Kim,1-437-32-1372,Y,L000098,Frequent,6777,Male,58,27-Aug-67,Chef
T001210,103.94,charlotte.liu453@yahoo.com,8-Feb-25,7,76,Charlotte Liu,1-437-724-6397,Y,L000454,Frequent,7897,Male,39,27-Aug-86,Accountant
T001212,33.96,jack.garcia224@gmail.com,9-Feb-25,4,46,Jack Garcia,1-365-294-3946,Y,L000225,Frequent,5257,Male,18,26-Mar-07,Student
T001214,49.47,carter.kim97@icloud.com,9-Feb-25,4,51,Carter Kim,1-437-32-1372,Y,L000098,Frequent,6777,Male,58,27-Aug-67,Chef
T001215,110.71,layla.nowak71@gmail.com,9-Feb-25,11,116,Layla Nowak,1-365-227-5811,Y,L000072,Frequent,7581,Male,39,13-Jun-86,Barista
T001219,116.94,zoey.huang368@outlook.com,9-Feb-25,9,115,Zoey Huang,1-905-850-1617,Y,L000369,Frequent,5911,Male,43,27-Jul-82,HR Coordinator
T001221,76.43,ethan.johnson122@icloud.com,9-Feb-25,7,77,Ethan Johnson,1-905-890-8255,Y,L000123,Frequent,6673,Male,31,17-Dec-94,Accountant
T001234,57.48,mason.chan230@icloud.com,11-Feb-25,4,70,Mason Chan,1-289-113-9368,Y,L000231,Frequent,6561,Male,38,31-Dec-87,Teacher
T001243,122.42,john.patel21@yahoo.com,12-Feb-25,11,186,John Patel,1-905-424-3920,Y,L000022,Frequent,7512,Male,18,6-Jul-07,Marketing Specialist
T001248,12.49,henry.lam334@gmail.com,13-Feb-25,1,97,Henry Lam,1-365-590-8583,Y,L000335,Frequent,5452,Male,23,23-Dec-02,Product Manager
T001261,54.96,abigail.chow473@gmail.com,15-Feb-25,6,146,Abigail Chow,1-437-515-2073,Y,L000474,Frequent,4733,Male,39,16-Mar-86,Consultant
T001267,43.97,henry.lam334@gmail.com,16-Feb-25,3,105,Henry Lam,1-365-590-8583,Y,L000335,Frequent,5452,Male,23,23-Dec-02,Product Manager
T001274,40.74,carter.white124@yahoo.com,16-Feb-25,6,133,Carter White,1-416-116-7617,Y,L000125,Frequent,2471,Male,43,12-Mar-82,Project Manager
T001275,129.41,scarlett.liu359@hotmail.com,16-Feb-25,10,127,Scarlett Liu,1-365-671-7238,Y,L000360,Frequent,3685,Male,34,15-Aug-91,Electrician
T001287,43.45,jack.gonzalez233@gmail.com,17-Feb-25,5,124,Jack Gonzalez,1-289-191-7079,Y,L000234,Frequent,4365,Male,41,24-Jun-84,Accountant
T001301,19.99,madison.lin112@outlook.com,19-Feb-25,2,98,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001318,153.44,mia.anderson70@icloud.com,22-Feb-25,9,93,Mia Anderson,1-416-146-4022,Y,L000071,Frequent,7313,Male,43,30-Jan-82,Student
T001319,51.96,carter.liu164@outlook.com,22-Feb-25,6,101,Carter Liu,1-289-80-9722,Y,L000165,Frequent,4582,Male,37,22-Mar-88,Consultant
T001321,46.47,aiden.smith493@outlook.com,22-Feb-25,3,110,Aiden Smith,1-905-262-2194,Y,L000494,Frequent,6683,Male,31,2-Dec-94,Student
T001331,186.38,jackson.brown140@hotmail.com,23-Feb-25,15,39,Jackson Brown,1-416-333-230,Y,L000141,Frequent,5614,Male,40,14-Apr-85,Electrician
T001334,109.39,oliver.su212@yahoo.com,23-Feb-25,12,100,Oliver Su,1-365-129-5413,Y,L000213,Frequent,7747,Male,33,10-Nov-92,Customer Service Rep
T001338,42.47,james.wang283@icloud.com,23-Feb-25,3,111,James Wang,1-416-492-2387,Y,L000284,Frequent,7544,Male,53,31-May-72,Project Manager
T001340,35.97,jack.garcia224@gmail.com,23-Feb-25,3,30,Jack Garcia,1-365-294-3946,Y,L000225,Frequent,5257,Male,18,26-Mar-07,Student
T001341,95.49,carter.white124@yahoo.com,24-Feb-25,13,121,Carter White,1-416-116-7617,Y,L000125,Frequent,2471,Male,43,12-Mar-82,Project Manager
T001342,150.77,abigail.chow473@gmail.com,24-Feb-25,14,149,Abigail Chow,1-437-515-2073,Y,L000474,Frequent,4733,Male,39,16-Mar-86,Consultant
T001345,106.23,henry.lin68@hotmail.com,24-Feb-25,8,126,Henry Lin,1-289-567-3925,Y,L000069,Frequent,5985,Male,42,2-Sep-83,Sales Associate
T001352,30.49,lily.su398@yahoo.com,25-Feb-25,2,55,Lily Su,1-905-636-8539,Y,L000399,Frequent,5390,Male,35,1-Sep-90,Graphic Designer
T001366,61.92,elijah.martin454@outlook.com,27-Feb-25,8,96,Elijah Martin,1-365-151-4356,Y,L000455,Frequent,7867,Male,31,2-Sep-94,Chef
T001381,57.13,mason.chan230@icloud.com,1-Mar-25,9,70,Mason Chan,1-289-113-9368,Y,L000231,Frequent,6561,Male,38,31-Dec-87,Teacher
T001383,6.98,ethan.johnson122@icloud.com,1-Mar-25,2,130,Ethan Johnson,1-905-890-8255,Y,L000123,Frequent,6673,Male,31,17-Dec-94,Accountant
T001415,38.46,madison.lin112@outlook.com,3-Mar-25,4,74,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001440,86.93,lily.tremblay186@yahoo.com,5-Mar-25,7,56,Lily Tremblay,1-905-819-9349,Y,L000187,Frequent,5339,Male,36,13-May-89,Software Engineer
T001455,59.44,abigail.chow473@gmail.com,7-Mar-25,6,151,Abigail Chow,1-437-515-2073,Y,L000474,Frequent,4733,Male,39,16-Mar-86,Consultant
T001462,36.96,abigail.thompson263@hotmail.com,8-Mar-25,4,52,Abigail Thompson,1-647-660-5613,Y,L000264,Frequent,6646,Male,32,12-Apr-93,Project Manager
T001463,34.97,mila.huang59@hotmail.com,8-Mar-25,4,30,Mila Huang,1-905-472-8808,Y,L000060,Frequent,7471,Male,40,14-Feb-85,Data Analyst
T001479,76.49,lily.su398@yahoo.com,10-Mar-25,4,91,Lily Su,1-905-636-8539,Y,L000399,Frequent,5390,Male,35,1-Sep-90,Graphic Designer
T001491,282.43,madison.lin112@outlook.com,10-Mar-25,22,97,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001501,100.46,madison.kim475@outlook.com,11-Mar-25,7,82,Madison Kim,1-416-346-7413,Y,L000476,Frequent,7009,Male,27,21-Apr-98,Barista
T001505,4.99,oliver.zhang198@hotmail.com,11-Mar-25,1,84,Oliver Zhang,1-647-779-6493,Y,L000199,Frequent,4297,Male,20,28-Nov-05,Nurse
T001506,57.45,grace.su191@gmail.com,12-Mar-25,6,101,Grace Su,1-437-660-1345,Y,L000192,Frequent,4282,Male,23,16-Nov-02,Data Analyst
T001509,77.94,zoey.huang368@outlook.com,12-Mar-25,6,47,Zoey Huang,1-905-850-1617,Y,L000369,Frequent,5911,Male,43,27-Jul-82,HR Coordinator
T001517,13.48,evelyn.nguyen65@outlook.com,13-Mar-25,2,91,Evelyn Nguyen,1-647-371-2900,Y,L000066,Frequent,4977,Male,43,11-Nov-82,Teacher
T001518,68.98,samuel.macdonald16@yahoo.com,13-Mar-25,5,99,Samuel MacDonald,1-647-500-5070,Y,L000017,Frequent,7133,Male,41,15-Apr-84,Nurse
T001522,24.97,henry.martin143@yahoo.com,13-Mar-25,4,110,Henry Martin,1-905-660-8456,Y,L000144,Frequent,7066,Male,41,27-Jan-84,Consultant
T001531,253.69,ella.huang175@hotmail.com,14-Mar-25,14,164,Ella Huang,1-365-540-3143,Y,L000176,Frequent,7368,Male,29,19-Apr-96,Research Assistant
T001532,91.95,madison.lin112@outlook.com,14-Mar-25,7,118,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001533,48.96,charlotte.liu453@yahoo.com,14-Mar-25,4,94,Charlotte Liu,1-437-724-6397,Y,L000454,Frequent,7897,Male,39,27-Aug-86,Accountant
T001546,28.47,james.wang283@icloud.com,15-Mar-25,3,114,James Wang,1-416-492-2387,Y,L000284,Frequent,7544,Male,53,31-May-72,Project Manager
T001547,90.22,emma.anderson437@gmail.com,15-Mar-25,9,30,Emma Anderson,1-647-769-7011,Y,L000438,Frequent,7993,Male,22,19-Dec-03,Accountant
T001562,119.42,olivia.anderson373@icloud.com,16-Mar-25,11,167,Olivia Anderson,1-416-345-1523,Y,L000374,Frequent,7519,Male,32,12-May-93,Student
T001566,81.85,william.kowalski126@gmail.com,16-Mar-25,6,136,William Kowalski,1-905-432-534,Y,L000127,Frequent,5234,Male,35,18-Jun-90,Student
T001567,142.44,william.kowalski126@gmail.com,16-Mar-25,8,129,William Kowalski,1-905-432-534,Y,L000127,Frequent,5234,Male,35,18-Jun-90,Student
T001585,95.44,madison.lopez375@gmail.com,18-Mar-25,8,88,Madison Lopez,1-365-321-545,Y,L000376,Frequent,5650,Male,27,8-Nov-98,Accountant
T001588,29.47,james.tremblay17@outlook.com,18-Mar-25,3,113,James Tremblay,1-416-524-5785,Y,L000018,Frequent,7062,Male,33,22-Mar-92,Software Engineer
T001598,73.48,logan.kowalski231@outlook.com,20-Mar-25,4,41,Logan Kowalski,1-905-889-1392,Y,L000232,Frequent,5497,Male,27,10-Feb-98,Truck Driver
T001600,53.93,jack.khan123@outlook.com,20-Mar-25,7,109,Jack Khan,1-647-315-1593,Y,L000124,Frequent,5275,Male,36,18-Nov-89,Consultant
T001613,27.98,ethan.johnson122@icloud.com,21-Mar-25,2,123,Ethan Johnson,1-905-890-8255,Y,L000123,Frequent,6673,Male,31,17-Dec-94,Accountant
T001619,43.47,madison.macdonald156@outlook.com,22-Mar-25,4,149,Madison MacDonald,1-437-726-6921,Y,L000157,Frequent,2862,Male,36,15-Mar-89,Data Analyst
T001632,152.44,mia.anderson70@icloud.com,23-Mar-25,11,136,Mia Anderson,1-416-146-4022,Y,L000071,Frequent,7313,Male,43,30-Jan-82,Student
T001636,52.45,scarlett.singh94@yahoo.com,23-Mar-25,5,97,Scarlett Singh,1-365-60-7031,Y,L000095,Frequent,6131,Male,27,18-Jan-98,Sales Associate
T001649,68.42,james.chow457@yahoo.com,24-Mar-25,9,139,James Chow,1-905-223-631,Y,L000458,Frequent,6660,Male,32,1-Sep-93,Electrician
T001653,17.98,samuel.macdonald16@yahoo.com,24-Mar-25,3,106,Samuel MacDonald,1-647-500-5070,Y,L000017,Frequent,7133,Male,41,15-Apr-84,Nurse
T001661,46.26,aiden.garcia277@outlook.com,25-Mar-25,5,83,Aiden Garcia,1-416-516-250,Y,L000278,Frequent,5721,Male,31,9-Oct-94,Consultant
T001674,32.49,abigail.thompson263@hotmail.com,26-Mar-25,2,102,Abigail Thompson,1-647-660-5613,Y,L000264,Frequent,6646,Male,32,12-Apr-93,Project Manager
T001678,58.45,lily.tremblay186@yahoo.com,26-Mar-25,5,118,Lily Tremblay,1-905-819-9349,Y,L000187,Frequent,5339,Male,36,13-May-89,Software Engineer
T001679,164.94,elijah.martin454@outlook.com,26-Mar-25,10,76,Elijah Martin,1-365-151-4356,Y,L000455,Frequent,7867,Male,31,2-Sep-94,Chef
T001698,82.95,mia.anderson70@icloud.com,28-Mar-25,6,122,Mia Anderson,1-416-146-4022,Y,L000071,Frequent,7313,Male,43,30-Jan-82,Student
T001700,38.99,ethan.johnson122@icloud.com,29-Mar-25,3,179,Ethan Johnson,1-905-890-8255,Y,L000123,Frequent,6673,Male,31,17-Dec-94,Accountant
T001704,147.93,scarlett.kim244@icloud.com,29-Mar-25,10,47,Scarlett Kim,1-416-386-8726,Y,L000245,Frequent,4715,Male,28,30-Jul-97,Customer Service Rep
T001711,27.28,scarlett.liu359@hotmail.com,29-Mar-25,2,62,Scarlett Liu,1-365-671-7238,Y,L000360,Frequent,3685,Male,34,15-Aug-91,Electrician
T001717,280.54,carter.liu164@outlook.com,29-Mar-25,28,95,Carter Liu,1-289-80-9722,Y,L000165,Frequent,4582,Male,37,22-Mar-88,Consultant
T001722,64.94,victoria.anderson348@gmail.com,30-Mar-25,6,98,Victoria Anderson,1-437-364-1880,Y,L000349,Frequent,5077,Male,18,8-Jul-07,Marketing Specialist
T001729,71.92,logan.kowalski231@outlook.com,31-Mar-25,9,79,Logan Kowalski,1-905-889-1392,Y,L000232,Frequent,5497,Male,27,10-Feb-98,Truck Driver
T001737,44.77,elijah.khan272@yahoo.com,31-Mar-25,5,112,Elijah Khan,1-416-10-4358,Y,L000273,Frequent,6469,Male,20,4-Nov-05,Marketing Specialist
T001740,117.92,elijah.khan272@yahoo.com,31-Mar-25,10,113,Elijah Khan,1-416-10-4358,Y,L000273,Frequent,6469,Male,20,4-Nov-05,Marketing Specialist
T001742,116.41,michael.lee149@outlook.com,31-Mar-25,12,119,Michael Lee,1-437-806-2744,Y,L000150,Frequent,6748,Male,18,6-Sep-07,Consultant
T001743,112.43,logan.kowalski231@outlook.com,31-Mar-25,9,87,Logan Kowalski,1-905-889-1392,Y,L000232,Frequent,5497,Male,27,10-Feb-98,Truck Driver
T001785,54.96,aiden.garcia277@outlook.com,5-Apr-25,5,122,Aiden Garcia,1-416-516-250,Y,L000278,Frequent,5721,Male,31,9-Oct-94,Consultant
T001795,105.44,michael.lee149@outlook.com,5-Apr-25,9,49,Michael Lee,1-437-806-2744,Y,L000150,Frequent,6748,Male,18,6-Sep-07,Consultant
T001801,15.98,aiden.chen118@yahoo.com,6-Apr-25,3,95,Aiden Chen,1-289-142-6460,Y,L000119,Frequent,4571,Male,38,6-May-87,Product Manager
T001809,35.45,ella.huang175@hotmail.com,6-Apr-25,5,39,Ella Huang,1-365-540-3143,Y,L000176,Frequent,7368,Male,29,19-Apr-96,Research Assistant
T001810,83.61,abigail.park335@gmail.com,6-Apr-25,9,110,Abigail Park,1-647-124-5943,Y,L000336,Frequent,3115,Male,38,27-Mar-87,Sales Associate
T001820,103.44,william.smith280@hotmail.com,7-Apr-25,7,96,William Smith,1-416-238-8906,Y,L000281,Frequent,6685,Male,18,1-Dec-07,Accountant
T001828,61.95,madison.macdonald156@outlook.com,8-Apr-25,7,161,Madison MacDonald,1-437-726-6921,Y,L000157,Frequent,2862,Male,36,15-Mar-89,Data Analyst
T001843,116.68,jack.gonzalez233@gmail.com,9-Apr-25,13,95,Jack Gonzalez,1-289-191-7079,Y,L000234,Frequent,4365,Male,41,24-Jun-84,Accountant
T001847,24.98,abigail.chow473@gmail.com,9-Apr-25,2,146,Abigail Chow,1-437-515-2073,Y,L000474,Frequent,4733,Male,39,16-Mar-86,Consultant
T001851,109.94,wyatt.brown146@outlook.com,10-Apr-25,7,52,Wyatt Brown,1-416-376-7730,Y,L000147,Frequent,5810,Male,30,22-Jul-95,Student
T001864,37.76,mila.huang59@hotmail.com,11-Apr-25,5,123,Mila Huang,1-905-472-8808,Y,L000060,Frequent,7471,Male,40,14-Feb-85,Data Analyst
T001865,82.95,john.patel21@yahoo.com,11-Apr-25,7,77,John Patel,1-905-424-3920,Y,L000022,Frequent,7512,Male,18,6-Jul-07,Marketing Specialist
T001872,96.92,scarlett.singh94@yahoo.com,12-Apr-25,8,93,Scarlett Singh,1-365-60-7031,Y,L000095,Frequent,6131,Male,27,18-Jan-98,Sales Associate
T001876,134.44,james.tremblay17@outlook.com,12-Apr-25,9,120,James Tremblay,1-416-524-5785,Y,L000018,Frequent,7062,Male,33,22-Mar-92,Software Engineer
T001882,94.43,abigail.chen229@hotmail.com,13-Apr-25,9,100,Abigail Chen,1-647-44-4022,Y,L000230,Frequent,4022,Male,29,7-Mar-96,Nurse
T001885,51.46,madison.huang83@hotmail.com,13-Apr-25,6,146,Madison Huang,1-905-989-2384,Y,L000084,Frequent,6373,Male,29,19-Jan-96,Barista
T001898,93.24,madison.kim475@outlook.com,14-Apr-25,7,116,Madison Kim,1-416-346-7413,Y,L000476,Frequent,7009,Male,27,21-Apr-98,Barista
T001899,104.93,madison.chen163@yahoo.com,14-Apr-25,11,113,Madison Chen,1-365-355-1916,Y,L000164,Frequent,4215,Male,21,29-Dec-04,Accountant
T001915,114.92,sebastian.nguyen483@hotmail.com,16-Apr-25,10,69,Sebastian Nguyen,1-289-903-8515,Y,L000484,Frequent,6621,Male,18,3-Jan-07,Electrician
T001922,33.97,olivia.anderson373@icloud.com,17-Apr-25,3,104,Olivia Anderson,1-416-345-1523,Y,L000374,Frequent,7519,Male,32,12-May-93,Student
T001933,182.69,layla.nowak71@gmail.com,17-Apr-25,15,56,Layla Nowak,1-365-227-5811,Y,L000072,Frequent,7581,Male,39,13-Jun-86,Barista
T001935,87.4,mila.nguyen282@icloud.com,17-Apr-25,10,142,Mila Nguyen,1-905-739-1800,Y,L000283,Frequent,4688,Male,33,17-Dec-92,Barista
T001936,68.94,mila.huang59@hotmail.com,17-Apr-25,7,68,Mila Huang,1-905-472-8808,Y,L000060,Frequent,7471,Male,40,14-Feb-85,Data Analyst
T001942,108.23,madison.lin112@outlook.com,18-Apr-25,9,166,Madison Lin,1-365-136-7879,Y,L000113,Frequent,6074,Male,41,20-Aug-84,Customer Service Rep
T001944,118.94,jack.lopez182@yahoo.com,18-Apr-25,8,109,Jack Lopez,1-437-90-9672,Y,L000183,Frequent,6974,Male,42,31-Jan-83,Barista
T001977,86.95,sebastian.nguyen483@hotmail.com,21-Apr-25,7,87,Sebastian Nguyen,1-289-903-8515,Y,L000484,Frequent,6621,Male,18,3-Jan-07,Electrician
T001985,61.94,emma.anderson437@gmail.com,22-Apr-25,6,67,Emma Anderson,1-647-769-7011,Y,L000438,Frequent,7993,Male,22,19-Dec-03,Accountant
T002001,8.49,elijah.martin454@outlook.com,23-Apr-25,1,64,Elijah Martin,1-365-151-4356,Y,L000455,Frequent,7867,Male,31,2-Sep-94,Chef
T002004,49.93,oliver.su212@yahoo.com,24-Apr-25,7,91,Oliver Su,1-365-129-5413,Y,L000213,Frequent,7747,Male,33,10-Nov-92,Customer Service Rep
T002008,59.45,madison.huang83@hotmail.com,24-Apr-25,5,143,Madison Huang,1-905-989-2384,Y,L000084,Frequent,6373,Male,29,19-Jan-96,Barista
T002014,126.43,olivia.anderson373@icloud.com,25-Apr-25,11,149,Olivia Anderson,1-416-345-1523,Y,L000374,Frequent,7519,Male,32,12-May-93,Student
T002016,108.94,oliver.su212@yahoo.com,25-Apr-25,7,105,Oliver Su,1-365-129-5413,Y,L000213,Frequent,7747,Male,33,10-Nov-92,Customer Service Rep
T002017,44.47,layla.nowak71@gmail.com,25-Apr-25,3,30,Layla Nowak,1-365-227-5811,Y,L000072,Frequent,7581,Male,39,13-Jun-86,Barista
T002041,29.99,oliver.su212@yahoo.com,27-Apr-25,2,157,Oliver Su,1-365-129-5413,Y,L000213,Frequent,7747,Male,33,10-Nov-92,Customer Service Rep
T002043,127.96,wyatt.garcia284@outlook.com,27-Apr-25,7,55,Wyatt Garcia,1-905-202-7511,Y,L000285,Frequent,7058,Male,47,19-May-78,Graphic Designer
T002049,82.73,mia.anderson70@icloud.com,27-Apr-25,7,76,Mia Anderson,1-416-146-4022,Y,L000071,Frequent,7313,Male,43,30-Jan-82,Student
T002055,61.95,james.wang283@icloud.com,28-Apr-25,6,149,James Wang,1-416-492-2387,Y,L000284,Frequent,7544,Male,53,31-May-72,Project Manager
T002057,98.94,john.patel21@yahoo.com,28-Apr-25,8,38,John Patel,1-905-424-3920,Y,L000022,Frequent,7512,Male,18,6-Jul-07,Marketing Specialist
T002068,53.47,john.chen114@icloud.com,28-Apr-25,4,34,John Chen,1-647-889-8660,Y,L000115,Frequent,4792,Male,18,2-Nov-07,Barista
T002071,58.99,noah.wilson1@yahoo.com,29-Apr-25,3,100,Noah Wilson,1-647-501-6525,Y,L000002,Frequent,6415,Male,28,18-Mar-97,Electrician
T002073,31.47,alexander.white134@gmail.com,29-Apr-25,3,30,Alexander White,1-437-817-8803,Y,L000135,Frequent,5248,Male,18,12-Sep-07,Research Assistant
T002081,3.49,henry.lam334@gmail.com,29-Apr-25,1,96,Henry Lam,1-365-590-8583,Y,L000335,Frequent,5452,Male,23,23-Dec-02,Product Manager
T002083,85.46,james.chow457@yahoo.com,30-Apr-25,6,169,James Chow,1-905-223-631,Y,L000458,Frequent,6660,Male,32,1-Sep-93,Electrician
T002103,42.98,owen.anderson246@hotmail.com,2-May-25,3,106,Owen Anderson,1-365-599-1121,Y,L000247,Frequent,5100,Male,23,23-Mar-02,Student
T002115,78.97,grace.su191@gmail.com,3-May-25,4,87,Grace Su,1-437-660-1345,Y,L000192,Frequent,4282,Male,23,16-Nov-02,Data Analyst
T002117,84.44,madison.lopez375@gmail.com,3-May-25,7,105,Madison Lopez,1-365-321-545,Y,L000376,Frequent,5650,Male,27,8-Nov-98,Accountant
T002122,77.46,madison.huang83@hotmail.com,3-May-25,7,108,Madison Huang,1-905-989-2384,Y,L000084,Frequent,6373,Male,29,19-Jan-96,Barista
T002126,66.02,madison.chen163@yahoo.com,3-May-25,10,60,Madison Chen,1-365-355-1916,Y,L000164,Frequent,4215,Male,21,29-Dec-04,Accountant
T002131,8.28,jack.lopez182@yahoo.com,4-May-25,2,123,Jack Lopez,1-437-90-9672,Y,L000183,Frequent,6974,Male,42,31-Jan-83,Barista
T002132,3.29,madison.huang83@hotmail.com,4-May-25,1,73,Madison Huang,1-905-989-2384,Y,L000084,Frequent,6373,Male,29,19-Jan-96,Barista
T002140,236.38,jack.lopez182@yahoo.com,4-May-25,16,88,Jack Lopez,1-437-90-9672,Y,L000183,Frequent,6974,Male,42,31-Jan-83,Barista
T002143,68.97,michael.lee149@outlook.com,4-May-25,5,119,Michael Lee,1-437-806-2744,Y,L000150,Frequent,6748,Male,18,6-Sep-07,Consultant
T002148,80.43,abigail.thompson263@hotmail.com,5-May-25,7,66,Abigail Thompson,1-647-660-5613,Y,L000264,Frequent,6646,Male,32,12-Apr-93,Project Manager
T002179,83.95,mia.anderson70@icloud.com,7-May-25,8,122,Mia Anderson,1-416-146-4022,Y,L000071,Frequent,7313,Male,43,30-Jan-82,Student
T002183,64.92,lily.su398@yahoo.com,8-May-25,8,44,Lily Su,1-905-636-8539,Y,L000399,Frequent,5390,Male,35,1-Sep-90,Graphic Designer
T002189,48.98,madison.huang83@hotmail.com,8-May-25,3,72,Madison Huang,1-905-989-2384,Y,L000084,Frequent,6373,Male,29,19-Jan-96,Barista
T002200,66.46,henry.kowalski314@yahoo.com,9-May-25,6,152,Henry Kowalski,1-647-981-4949,Y,L000315,Frequent,7229,Male,27,23-Apr-98,Software Engineer
